Date of Purchase,Purchaser Name,Denomination
07-Jul-23,SAGAR CEMENTS LIMITED,"10,00,000"
07-Jul-23,SAGAR CEMENTS LIMITED,"10,00,000"
07-Jul-23,SAGAR CEMENTS LIMITED,"10,00,000"
07-Jul-23,SAGAR CEMENTS LIMITED,"10,00,000"
07-Jul-23,SAGAR CEMENTS LIMITED,"10,00,000"
07-Jul-23,SAGAR CEMENTS LIMITED,"10,00,000"
07-Jul-23,SAGAR CEMENTS LIMITED,"10,00,000"
07-Jul-23,SAGAR CEMENTS LIMITED,"10,00,000"
07-Jul-23,SIDDHARTH DEVELOPERS,"1,00,00,000"
07-Jul-23,SWARNARETH MINERAL INDUSTRIES,"1,00,00,000"
07-Jul-23,TEJAS  P  SHAH,"10,00,000"
07-Jul-23,TEJAS  P  SHAH,"1,00,000"
07-Jul-23,TEJAS  P  SHAH,"1,00,000"
07-Jul-23,TEJAS  P  SHAH,"1,00,000"
07-Jul-23,TEJAS  P  SHAH,"10,00,000"
07-Jul-23,TEJAS  P  SHAH,"1,00,000"
07-Jul-23,TEJAS  P  SHAH,"1,00,000"
07-Jul-23,VERTEX VEGA DEVELOPERS LLP,"1,00,00,000"
07-Jul-23,VERTEX VEGA DEVELOPERS LLP,"1,00,00,000"
07-Jul-23,VERTEX VEGA DEVELOPERS LLP,"1,00,00,000"
10-Jul-23,AMAR KRISHNA SAJJA,"1,00,000"
10-Jul-23,AMAR KRISHNA SAJJA,"1,00,000"
10-Jul-23,AMAR KRISHNA SAJJA,"1,00,000"
10-Jul-23,AMAR KRISHNA SAJJA,"1,00,000"
10-Jul-23,AMAR KRISHNA SAJJA,"1,00,000"
10-Jul-23,ARAVIND S,"1,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,ARROW PROJECTS PVT LTD,"10,00,000"
10-Jul-23,BESSEGGENINFOTECHLLP,"1,00,00,000"
10-Jul-23,BESSEGGENINFOTECHLLP,"1,00,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"10,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"10,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"10,00,000"
10-Jul-23,CREATIVE LLP,"10,00,000"
10-Jul-23,CREATIVE LLP,"10,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"10,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"10,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"1,00,000"
10-Jul-23,CREATIVE LLP,"10,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,DHARIWAL INFRASTRUCTURE LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HALDIA ENERGY LIMITED,"1,00,00,000"
10-Jul-23,HIMALAYAN ENDEAVOUR PVT LTD,"1,00,00,000"
10-Jul-23,KAUSTUBH VERMA,"10,00,000"
10-Jul-23,KAUSTUBH VERMA,"10,00,000"
10-Jul-23,KAUSTUBH VERMA,"10,00,000"
10-Jul-23,KAUSTUBH VERMA,"10,00,000"
10-Jul-23,KAUSTUBH VERMA,"10,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,KNR CONSTRUCTIONS LTD,"1,00,00,000"
10-Jul-23,LAXMI INDUSTRIAL BOTTLING PLANT,"10,00,000"
10-Jul-23,LAXMI INDUSTRIAL BOTTLING PLANT,"10,00,000"
10-Jul-23,LAXMI INDUSTRIAL BOTTLING PLANT,"10,00,000"
10-Jul-23,LAXMI INDUSTRIAL BOTTLING PLANT,"10,00,000"
10-Jul-23,LPF SYSTEMS PRIVATE LIMITED,"1,00,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"10,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"10,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"10,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"10,00,000"
10-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
10-Jul-23,NVNR POWER   INFRA PRIVATE LIMITED,"1,00,00,000"
10-Jul-23,NVNR POWER   INFRA PRIVATE LIMITED,"1,00,00,000"
10-Jul-23,PARESH CHAMPAKLAL SHAH,"1,00,00,000"
10-Jul-23,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,"10,00,000"
10-Jul-23,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,"10,00,000"
10-Jul-23,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,"10,00,000"
10-Jul-23,PRAKASH DISTILLERY & CHEMICAL CO (P) LT  D,"10,00,000"
10-Jul-23,PRESTIGE GARDEN ESTATES PRIVATE LIM,"1,00,00,000"
10-Jul-23,PRESTIGE GARDEN ESTATES PRIVATE LIM,"1,00,00,000"
10-Jul-23,PRESTIGE GARDEN ESTATES PRIVATE LIM,"1,00,00,000"
10-Jul-23,PRESTIGE GARDEN ESTATES PRIVATE LIM,"1,00,00,000"
10-Jul-23,PRESTIGE GARDEN ESTATES PRIVATE LIM,"1,00,00,000"
10-Jul-23,PRESTIGE PROJECTS PVT LTD,"1,00,00,000"
10-Jul-23,PRESTIGE PROJECTS PVT LTD,"1,00,00,000"
10-Jul-23,PRESTIGE PROJECTS PVT LTD,"1,00,00,000"
10-Jul-23,PRESTIGE PROJECTS PVT LTD,"1,00,00,000"
10-Jul-23,PRESTIGE PROJECTS PVT LTD,"1,00,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"1,00,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,PRUDHVI CONSTRUCTIONS PRIVATE LIMIT,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"1,00,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,R   R INFRATECH  INDIA  PRIVATE LIM,"10,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,RASHMI CEMENT LTD,"1,00,00,000"
10-Jul-23,REPALLY ASHOK,"1,00,000"
10-Jul-23,REPALLY ASHOK,"1,00,000"
10-Jul-23,REPALLY ASHOK,"1,00,000"
10-Jul-23,REPALLY ASHOK,"1,00,000"
10-Jul-23,REPALLY ASHOK,"1,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,"1,00,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,"10,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,"10,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,"10,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,"10,00,000"
10-Jul-23,RIGHT AID CONSULTANTS PVT LTD,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,"1,00,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,"10,00,000"
10-Jul-23,RIPLEY & CO STEVDORING & HANDLING PVT LT D,"10,00,000"
10-Jul-23,SAGI VENKATA RAMAKRISHNA RAJU,"1,00,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,"10,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,"1,00,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,"10,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,"10,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,"10,00,000"
10-Jul-23,SILVERTONE SECURITIES PRIVATE LIMIT,"10,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,TELLAPUR TECHNOCITY PRIVATE LIMI,"1,00,00,000"
10-Jul-23,UNIPRO TECHNO INFRASTRUCTURE PVT LTD,"1,00,00,000"
10-Jul-23,UNIPRO TECHNO INFRASTRUCTURE PVT LTD,"1,00,00,000"
10-Jul-23,UNIPRO TECHNO INFRASTRUCTURE PVT LTD,"1,00,00,000"
10-Jul-23,UNIPRO TECHNO INFRASTRUCTURE PVT LTD,"1,00,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,V BALAVEERIAH SONS,"1,00,000"
10-Jul-23,VERTEX VEGA DEVELOPERS LLP,"1,00,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"10,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"10,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"10,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"10,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"1,00,000"
10-Jul-23,VIDITVA CONSTRUCTIONS,"1,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,"10,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,"10,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,"10,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,"10,00,000"
10-Jul-23,VIKAS PARASRAMPURIA,"10,00,000"
10-Jul-23,VIPUL CHAMPAKLAL SHAH,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,"1,00,00,000"
10-Jul-23,ZYDUS HEALTHCARE LIMITED,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,"1,00,00,000"
11-Jul-23,ASHOKA  MUDHOL NIPANI ROADS LIMITED,"1,00,00,000"
11-Jul-23,BSCPL INFRASTRUCTURE LIMITED,"1,00,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,"10,00,000"
11-Jul-23,BUILDOX DEVELOPERS LLP,"10,00,000"
11-Jul-23,GURRAM MOUNIKA,"10,00,000"
11-Jul-23,GURRAM MOUNIKA,"10,00,000"
11-Jul-23,GURRAM RAVI,"10,00,000"
11-Jul-23,GURRAM RAVI,"10,00,000"
11-Jul-23,HERALD BEVERAGES PRIVATE LIMITED,"1,00,00,000"
11-Jul-23,HERALD BEVERAGES PRIVATE LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HETERO DRUGS LIMITED,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,HONOUR LAB LTD,"1,00,00,000"
11-Jul-23,INDIA EXPOSITION MART LTD,"10,00,000"
11-Jul-23,MAHABIR BANKA,"10,00,000"
11-Jul-23,MAHABIR BANKA,"10,00,000"
11-Jul-23,MAHABIR BANKA,"10,00,000"
11-Jul-23,MAHABIR BANKA,"10,00,000"
11-Jul-23,MAHABIR BANKA,"10,00,000"
11-Jul-23,MANITHEJ ENTERPRISES,"10,00,000"
11-Jul-23,MONALISA BOTTLING INDUSTRIES PVT LTD,"1,00,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"10,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"10,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"10,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"10,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
11-Jul-23,MUPPANA VENKATA RAO,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,"10,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,"1,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,"10,00,000"
11-Jul-23,PASURA AGRI SCIENCES LLP,"1,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,"10,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,"10,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,"10,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,"10,00,000"
11-Jul-23,PASURA CROP CARE PVT LTD,"10,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,"10,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,"1,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,"1,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,"1,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,"1,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,"10,00,000"
11-Jul-23,PRIMUSGLOBALTECHNOLOGIESPVTLTD,"1,00,000"
11-Jul-23,RANJIT BUILDCON LIMITED,"1,00,00,000"
11-Jul-23,RANJIT BUILDCON LIMITED,"1,00,00,000"
11-Jul-23,RANJIT PROJECTS PRIVATE LIMITED,"1,00,00,000"
11-Jul-23,RANJIT TOLL ROAD PRIVATE LIMITED,"1,00,00,000"
11-Jul-23,RANJIT TOLL ROAD PRIVATE LIMITED,"1,00,00,000"
11-Jul-23,RAUNAK GUPTA,"10,00,000"
11-Jul-23,RAUNAK GUPTA,"10,00,000"
11-Jul-23,RAUNAK GUPTA,"10,00,000"
11-Jul-23,RAUNAK GUPTA,"10,00,000"
11-Jul-23,RAUNAK GUPTA,"10,00,000"
11-Jul-23,RPSG VENTURES LIMITED,"1,00,00,000"
11-Jul-23,RPSG VENTURES LIMITED,"1,00,00,000"
11-Jul-23,RPSG VENTURES LIMITED,"1,00,00,000"
11-Jul-23,SANDEEP AUTO LINES,"1,00,00,000"
11-Jul-23,SANDEEP AUTO LINES,"1,00,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,"10,00,000"
11-Jul-23,SATEC ENVIR ENGINEERING (I) PVT LTD,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,"10,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,"1,00,00,000"
11-Jul-23,THE PUNJAB BUSINESS SUPPLY COMPANY,"10,00,000"
